Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Morocco,MAR,2008,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1845.950195
Morocco,MAR,2007,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,35.34423828
Morocco,MAR,2006,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,192.9487305
Morocco,MAR,2005,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1532.670898
Morocco,MAR,2004,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-550.8676758
Morocco,MAR,2003,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-962.8300781
Morocco,MAR,2002,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1728.891602
Morocco,MAR,2001,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1591.315918
Morocco,MAR,2000,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-2014.809082
Morocco,MAR,1999,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1614.510742
Morocco,MAR,1998,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1564.010742
Morocco,MAR,1997,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1601.999023
Morocco,MAR,1996,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1355.394531
Morocco,MAR,1995,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1102.996826
Morocco,MAR,1994,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1494.17334
Morocco,MAR,1993,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-905.4648438
Morocco,MAR,1992,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1841.197998
Morocco,MAR,1991,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1805.526855
Morocco,MAR,1990,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-2814.27124
Morocco,MAR,1989,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1601.813037
Morocco,MAR,1988,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1381.187549
Morocco,MAR,1987,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1582.377979
Morocco,MAR,1986,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1048.066992
Morocco,MAR,1985,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-964.4076172
Morocco,MAR,1984,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-862.2277832
Morocco,MAR,1983,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-861.207959
Morocco,MAR,1982,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-770.6141602
Morocco,MAR,1981,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-657.4136719
Morocco,MAR,1980,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-581.2499512
Morocco,MAR,1979,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-480.2509277
Morocco,MAR,1978,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-351.9628174
Morocco,MAR,1977,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-304.4351074
Morocco,MAR,1976,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-220.7020264
Morocco,MAR,1975,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-173.6441162
Morocco,MAR,1974,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-247.7720459
Morocco,MAR,1973,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-293.4849609
Morocco,MAR,1972,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-524.2070752
Morocco,MAR,1971,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-639.951582
Morocco,MAR,1970,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-616.7191553
Morocco,MAR,2012,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-10.82628571
Morocco,MAR,2011,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-10.82628571
Morocco,MAR,2010,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-10.82628571
Morocco,MAR,2009,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-13.82342857
Morocco,MAR,2008,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-100
Morocco,MAR,2007,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,9.034285714
Morocco,MAR,2006,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,465.1405714
Morocco,MAR,2005,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,741.3028571
Morocco,MAR,2004,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,727.1028571
Morocco,MAR,2003,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,235.6451429
Morocco,MAR,2002,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-87.84462857
Morocco,MAR,2001,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,68.03942857
Morocco,MAR,2000,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,242.8571429
Morocco,MAR,1999,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-38.704
Morocco,MAR,1998,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,88.57142857
Morocco,MAR,1997,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0
Morocco,MAR,1996,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-3.09E-11
Morocco,MAR,1995,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-5.14E-12
Morocco,MAR,1994,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-5.14E-12
Morocco,MAR,1993,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-5.14E-12
Morocco,MAR,1992,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,0
Morocco,MAR,1991,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-1.03E-11
Morocco,MAR,2020,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,88027.79761
Morocco,MAR,2019,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,92532.30265
Morocco,MAR,2018,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,85788.26699
Morocco,MAR,2017,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,84413.58902
Morocco,MAR,2016,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,80137.99096
Morocco,MAR,2015,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,81360.9103
Morocco,MAR,2014,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,79184.64053
Morocco,MAR,2013,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,77993.70826
Morocco,MAR,2012,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,77498.95589
Morocco,MAR,2011,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,75694.68352
Morocco,MAR,2010,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,70743.44395
Morocco,MAR,2009,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,67336.95663
Morocco,MAR,2008,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,67297.48021
Morocco,MAR,2007,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,64801.20789
Morocco,MAR,2006,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,64055.46817
Morocco,MAR,2005,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,62104.13385
Morocco,MAR,2004,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,59117.71341
Morocco,MAR,2003,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,54492.91196
Morocco,MAR,2002,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,54512.98702
Morocco,MAR,2001,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,52990.67898
Morocco,MAR,2000,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,49443.00674
Morocco,MAR,1999,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,48366.9376
Morocco,MAR,1998,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,46196.90426
Morocco,MAR,1997,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,45290.61692
Morocco,MAR,1996,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,43381.71258
Morocco,MAR,1995,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,42717.42324
Morocco,MAR,1994,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,42018.72862
Morocco,MAR,1993,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,38902.55454
Morocco,MAR,1992,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,39209.40216
Morocco,MAR,1991,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,38116.57738
Morocco,MAR,1990,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,36790.4989
Morocco,MAR,2012,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,114.2507133
Morocco,MAR,2011,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,108.7761885
Morocco,MAR,2010,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,102.6658492
Morocco,MAR,2009,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,92.18416059
Morocco,MAR,2008,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,93.51232522
Morocco,MAR,2007,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,94.74448494
Morocco,MAR,2006,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,90.24292293
Morocco,MAR,2005,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,86.51038511
Morocco,MAR,2004,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,75.77905449
Morocco,MAR,2003,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,44.55493536
Morocco,MAR,2002,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,43.63492028
Morocco,MAR,2001,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,42.65213874
Morocco,MAR,2000,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,35.77502288
Morocco,MAR,1999,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,28.50862735
Morocco,MAR,1998,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,21.56004488
Morocco,MAR,1997,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,17.04256897
Morocco,MAR,1996,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,12.08045139
Morocco,MAR,1995,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,11.61063878
Morocco,MAR,1994,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,9.880698712
Morocco,MAR,1993,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,5.092447205
Morocco,MAR,1992,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,5.264949512
Morocco,MAR,1991,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,1.997916218
Morocco,MAR,2010,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Morocco,MAR,2008,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Morocco,MAR,2005,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Morocco,MAR,2000,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Morocco,MAR,1990,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Morocco,MAR,2020,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,12029.80502
Morocco,MAR,2019,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,12095.11759
Morocco,MAR,2018,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11907.42765
Morocco,MAR,2017,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11722.04522
Morocco,MAR,2016,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11618.29529
Morocco,MAR,2015,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11490.70535
Morocco,MAR,2014,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11426.09051
Morocco,MAR,2013,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11238.00816
Morocco,MAR,2012,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,11046.72831
Morocco,MAR,2011,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10971.04846
Morocco,MAR,2010,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10578.15361
Morocco,MAR,2009,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10351.40142
Morocco,MAR,2008,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10346.85672
Morocco,MAR,2007,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10264.96953
Morocco,MAR,2006,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10337.29734
Morocco,MAR,2005,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10208.00514
Morocco,MAR,2004,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,10188.46361
Morocco,MAR,2003,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9683.697085
Morocco,MAR,2002,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9531.638057
Morocco,MAR,2001,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9545.541528
Morocco,MAR,2000,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9530.23
Morocco,MAR,1999,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,9207.814167
Morocco,MAR,1998,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8888.878333
Morocco,MAR,1997,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8907.6575
Morocco,MAR,1996,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8520.231667
Morocco,MAR,1995,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8185.275833
Morocco,MAR,1994,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8145.6375
Morocco,MAR,1993,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,7862.497111
Morocco,MAR,1992,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8620.424222
Morocco,MAR,1991,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8763.481334
Morocco,MAR,1990,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,8909.760945
Morocco,MAR,2012,Methane emissions (% change from 1990),EN.ATM.METH.ZG,30.23151787
Morocco,MAR,2011,Methane emissions (% change from 1990),EN.ATM.METH.ZG,28.95473828
Morocco,MAR,2010,Methane emissions (% change from 1990),EN.ATM.METH.ZG,27.6779587
Morocco,MAR,2009,Methane emissions (% change from 1990),EN.ATM.METH.ZG,22.51637321
Morocco,MAR,2008,Methane emissions (% change from 1990),EN.ATM.METH.ZG,22.00899618
Morocco,MAR,2007,Methane emissions (% change from 1990),EN.ATM.METH.ZG,20.13126754
Morocco,MAR,2006,Methane emissions (% change from 1990),EN.ATM.METH.ZG,17.99117728
Morocco,MAR,2005,Methane emissions (% change from 1990),EN.ATM.METH.ZG,14.93390547
Morocco,MAR,2004,Methane emissions (% change from 1990),EN.ATM.METH.ZG,12.3872631
Morocco,MAR,2003,Methane emissions (% change from 1990),EN.ATM.METH.ZG,8.341581824
Morocco,MAR,2002,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.988773741
Morocco,MAR,2001,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.721750321
Morocco,MAR,2000,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.080156897
Morocco,MAR,1999,Methane emissions (% change from 1990),EN.ATM.METH.ZG,1.04044814
Morocco,MAR,1998,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-2.228339175
Morocco,MAR,1997,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-3.841212674
Morocco,MAR,1996,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-7.018607077
Morocco,MAR,1995,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-9.999013434
Morocco,MAR,1994,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-11.69471515
Morocco,MAR,1993,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-9.606555138
Morocco,MAR,1992,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-2.174782711
Morocco,MAR,1991,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-1.633255311
Morocco,MAR,2020,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8693.633782
Morocco,MAR,2019,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8900.228165
Morocco,MAR,2018,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,9078.284348
Morocco,MAR,2017,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,9194.390731
Morocco,MAR,2016,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7781.744515
Morocco,MAR,2015,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,9093.855698
Morocco,MAR,2014,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8667.434251
Morocco,MAR,2013,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8775.217804
Morocco,MAR,2012,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8005.678756
Morocco,MAR,2011,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8444.019709
Morocco,MAR,2010,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8074.108462
Morocco,MAR,2009,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7905.451762
Morocco,MAR,2008,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8033.298461
Morocco,MAR,2007,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7935.39176
Morocco,MAR,2006,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8494.60266
Morocco,MAR,2005,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,8110.938959
Morocco,MAR,2004,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7738.917527
Morocco,MAR,2003,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7400.740096
Morocco,MAR,2002,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7377.931664
Morocco,MAR,2001,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,7062.677632
Morocco,MAR,2000,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6950.7744
Morocco,MAR,1999,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6882.658594
Morocco,MAR,1998,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6603.398589
Morocco,MAR,1997,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6416.869583
Morocco,MAR,1996,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6322.228578
Morocco,MAR,1995,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,5693.532572
Morocco,MAR,1994,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6111.763212
Morocco,MAR,1993,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,5412.216451
Morocco,MAR,1992,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,5657.123891
Morocco,MAR,1991,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6179.228931
Morocco,MAR,1990,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,6326.05777
Morocco,MAR,2012,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,5.388239901
Morocco,MAR,2011,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,4.355021863
Morocco,MAR,2010,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,3.321803824
Morocco,MAR,2009,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,2.417933825
Morocco,MAR,2008,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,11.88899041
Morocco,MAR,2007,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,10.17696709
Morocco,MAR,2006,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,12.24792795
Morocco,MAR,2005,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,7.138506385
Morocco,MAR,2004,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,7.520829254
Morocco,MAR,2003,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,4.470403968
Morocco,MAR,2002,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,0.531336335
Morocco,MAR,2001,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,0.380147491
Morocco,MAR,2000,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,6.364071439
Morocco,MAR,1999,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-3.000391568
Morocco,MAR,1998,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-4.766799365
Morocco,MAR,1997,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-6.5603994
Morocco,MAR,1996,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-12.23324414
Morocco,MAR,1995,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-16.41160347
Morocco,MAR,1994,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-14.82683983
Morocco,MAR,1993,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-12.21420958
Morocco,MAR,1992,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-10.48859014
Morocco,MAR,1991,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-3.565990124
Morocco,MAR,2010,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Morocco,MAR,2008,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Morocco,MAR,2005,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Morocco,MAR,2000,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
Morocco,MAR,1990,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,0
